sku,codigo_fornecedor,descricao,ativo,marca,categoria
CP989,None,Laquila Capacetes,sim,laquila,capacetes
CP988,None,Laquila Capacetes,sim,laquila,capacetes
CP968,None,Laquila Capacetes,sim,laquila,capacetes
CP969,None,Laquila Capacetes,sim,laquila,capacetes
CP970,None,Laquila Capacetes,sim,laquila,capacetes
CP971,None,Laquila Capacetes,sim,laquila,capacetes
CP972,None,Laquila Capacetes,sim,laquila,capacetes
CP973,None,Laquila Capacetes,sim,laquila,capacetes
CP974,None,Laquila Capacetes,sim,laquila,capacetes
CP975,None,Laquila Capacetes,sim,laquila,capacetes
CP976,None,Laquila Capacetes,sim,laquila,capacetes
CP966,None,Laquila Capacetes,sim,laquila,capacetes
CP977,None,Laquila Capacetes,sim,laquila,capacetes
CP979,None,Laquila Capacetes,sim,laquila,capacetes
CP980,None,Laquila Capacetes,sim,laquila,capacetes
CP981,None,Laquila Capacetes,sim,laquila,capacetes
CP982,None,Laquila Capacetes,sim,laquila,capacetes
CP983,None,Laquila Capacetes,sim,laquila,capacetes
CP984,None,Laquila Capacetes,sim,laquila,capacetes
CP985,None,Laquila Capacetes,sim,laquila,capacetes
CP986,None,Laquila Capacetes,sim,laquila,capacetes
CP987,None,Laquila Capacetes,sim,laquila,capacetes
CP978,None,Laquila Capacetes,sim,laquila,capacetes
AUVB102,F000KE0P52,Bosch Vela de Ignição,sim,bosch,vela de ignição
MR111,None,Laquila Anéis para pistão,sim,laquila,anéis para pistão
MR113,None,Laquila Anéis para pistão,sim,laquila,anéis para pistão
PN275,None,Laquila Pneus,sim,laquila,pneus
PN276,None,Laquila Pneus,sim,laquila,pneus
PN277,None,Laquila Pneus,sim,laquila,pneus
PN278,None,Laquila Pneus,sim,laquila,pneus
PN281,None,Laquila Pneus,sim,laquila,pneus
PN282,None,Laquila Pneus,sim,laquila,pneus
PN288,None,Laquila Pneus,sim,laquila,pneus
PN289,None,Laquila Pneus,sim,laquila,pneus
PN290,None,Laquila Pneus,sim,laquila,pneus
PN291,None,Laquila Pneus,sim,laquila,pneus
PN292,None,Laquila Pneus,sim,laquila,pneus
PN293,None,Laquila Pneus,sim,laquila,pneus
PN296,None,Laquila Pneus,sim,laquila,pneus
PN297,None,Laquila Pneus,sim,laquila,pneus
PN302,None,Laquila Pneus,sim,laquila,pneus
PN303,None,Laquila Pneus,sim,laquila,pneus
PN304,None,Laquila Pneus,sim,laquila,pneus
PN305,None,Laquila Pneus,sim,laquila,pneus
PN306,None,Laquila Pneus,sim,laquila,pneus
PN273,None,Laquila Pneus,sim,laquila,pneus
PN308,None,Laquila Pneus,sim,laquila,pneus
PN272,None,Laquila Pneus,sim,laquila,pneus
PN270,None,Laquila Pneus,sim,laquila,pneus
PN241,None,Laquila Pneus,sim,laquila,pneus
PN242,None,Laquila Pneus,sim,laquila,pneus
PN243,None,Laquila Pneus,sim,laquila,pneus
PN245,None,Laquila Pneus,sim,laquila,pneus
PN248,None,Laquila Pneus,sim,laquila,pneus
PN250,None,Laquila Pneus,sim,laquila,pneus
PN251,None,Laquila Pneus,sim,laquila,pneus
PN252,None,Laquila Pneus,sim,laquila,pneus
PN253,None,Laquila Pneus,sim,laquila,pneus
PN254,None,Laquila Pneus,sim,laquila,pneus
PN256,None,Laquila Pneus,sim,laquila,pneus
PN258,None,Laquila Pneus,sim,laquila,pneus
PN260,None,Laquila Pneus,sim,laquila,pneus
PN262,None,Laquila Pneus,sim,laquila,pneus
PN263,None,Laquila Pneus,sim,laquila,pneus
PN264,None,Laquila Pneus,sim,laquila,pneus
PN265,None,Laquila Pneus,sim,laquila,pneus
PN266,None,Laquila Pneus,sim,laquila,pneus
PN268,None,Laquila Pneus,sim,laquila,pneus
PN271,None,Laquila Pneus,sim,laquila,pneus
PN310,None,Laquila Pneus,sim,laquila,pneus
PN311,None,Laquila Pneus,sim,laquila,pneus
PN312,None,Laquila Pneus,sim,laquila,pneus
PN346,None,Laquila Pneus,sim,laquila,pneus
PN348,None,Laquila Pneus,sim,laquila,pneus
PN349,None,Laquila Pneus,sim,laquila,pneus
PN350,None,Laquila Pneus,sim,laquila,pneus
PN351,None,Laquila Pneus,sim,laquila,pneus
PN352,None,Laquila Pneus,sim,laquila,pneus
PN353,None,Laquila Pneus,sim,laquila,pneus
PN354,None,Laquila Pneus,sim,laquila,pneus
PN355,None,Laquila Pneus,sim,laquila,pneus
PN356,None,Laquila Pneus,sim,laquila,pneus
PN357,None,Laquila Pneus,sim,laquila,pneus
PN358,None,Laquila Pneus,sim,laquila,pneus
PN359,None,Laquila Pneus,sim,laquila,pneus
PN360,None,Laquila Pneus,sim,laquila,pneus
PN361,None,Laquila Pneus,sim,laquila,pneus
PN362,None,Laquila Pneus,sim,laquila,pneus
PN363,None,Laquila Pneus,sim,laquila,pneus
PN364,None,Laquila Pneus,sim,laquila,pneus
PN365,None,Laquila Pneus,sim,laquila,pneus
PN345,None,Laquila Pneus,sim,laquila,pneus
PN344,None,Laquila Pneus,sim,laquila,pneus
PN341,None,Laquila Pneus,sim,laquila,pneus
PN340,None,Laquila Pneus,sim,laquila,pneus
PN313,None,Laquila Pneus,sim,laquila,pneus
PN314,None,Laquila Pneus,sim,laquila,pneus
PN315,None,Laquila Pneus,sim,laquila,pneus
PN317,None,Laquila Pneus,sim,laquila,pneus
PN319,None,Laquila Pneus,sim,laquila,pneus
PN322,None,Laquila Pneus,sim,laquila,pneus
PN323,None,Laquila Pneus,sim,laquila,pneus
PN324,None,Laquila Pneus,sim,laquila,pneus
PN325,None,Laquila Pneus,sim,laquila,pneus
PN239,None,Laquila Pneus,sim,laquila,pneus
PN326,None,Laquila Pneus,sim,laquila,pneus
PN329,None,Laquila Pneus,sim,laquila,pneus
PN330,None,Laquila Pneus,sim,laquila,pneus
PN331,None,Laquila Pneus,sim,laquila,pneus
PN332,None,Laquila Pneus,sim,laquila,pneus
PN334,None,Laquila Pneus,sim,laquila,pneus
PN335,None,Laquila Pneus,sim,laquila,pneus
PN337,None,Laquila Pneus,sim,laquila,pneus
PN338,None,Laquila Pneus,sim,laquila,pneus
PN339,None,Laquila Pneus,sim,laquila,pneus
PN327,None,Laquila Pneus,sim,laquila,pneus
PN366,None,Laquila Pneus,sim,laquila,pneus
PN238,None,Laquila Pneus,sim,laquila,pneus
PN236,None,Laquila Pneus,sim,laquila,pneus
PM693,None,Laquila Kit pistão,sim,laquila,kit pistão
PM694,None,Laquila Kit pistão,sim,laquila,kit pistão
PM695,None,Laquila Kit pistão,sim,laquila,kit pistão
PN012,None,Laquila Pneus,sim,laquila,pneus
PN017,None,Laquila Pneus,sim,laquila,pneus
PN018,None,Laquila Pneus,sim,laquila,pneus
PN022,None,Laquila Pneus,sim,laquila,pneus
PN024,None,Laquila Pneus,sim,laquila,pneus
PN032,None,Laquila Pneus,sim,laquila,pneus
PN044,None,Laquila Pneus,sim,laquila,pneus
PN063,None,Laquila Pneus,sim,laquila,pneus
PN065,None,Laquila Pneus,sim,laquila,pneus
PN068,None,Laquila Pneus,sim,laquila,pneus
PN078,None,Laquila Pneus,sim,laquila,pneus
PN079,None,Laquila Pneus,sim,laquila,pneus
PN099,None,Laquila Pneus,sim,laquila,pneus
PN101,None,Laquila Pneus,sim,laquila,pneus
PN102,None,Laquila Pneus,sim,laquila,pneus
PN103,None,Laquila Pneus,sim,laquila,pneus
PM692,None,Laquila Kit pistão,sim,laquila,kit pistão
PN105,None,Laquila Pneus,sim,laquila,pneus
PM691,None,Laquila Kit pistão,sim,laquila,kit pistão
PM689,None,Laquila Kit pistão,sim,laquila,kit pistão
PM670,None,Laquila Kit pistão,sim,laquila,kit pistão
PM671,None,Laquila Kit pistão,sim,laquila,kit pistão
PM672,None,Laquila Kit pistão,sim,laquila,kit pistão
PM673,None,Laquila Kit pistão,sim,laquila,kit pistão
PM674,None,Laquila Kit pistão,sim,laquila,kit pistão
PM675,None,Laquila Kit pistão,sim,laquila,kit pistão
PM676,None,Laquila Kit pistão,sim,laquila,kit pistão
PM677,None,Laquila Kit pistão,sim,laquila,kit pistão
PM678,None,Laquila Kit pistão,sim,laquila,kit pistão
PM679,None,Laquila Kit pistão,sim,laquila,kit pistão
PM680,None,Laquila Kit pistão,sim,laquila,kit pistão
PM681,None,Laquila Kit pistão,sim,laquila,kit pistão
PM682,None,Laquila Kit pistão,sim,laquila,kit pistão
PM683,None,Laquila Kit pistão,sim,laquila,kit pistão
PM684,None,Laquila Kit pistão,sim,laquila,kit pistão
PM685,None,Laquila Kit pistão,sim,laquila,kit pistão
PM686,None,Laquila Kit pistão,sim,laquila,kit pistão
