sku,vehicletype,desc,brandid,categoryid,codigo_fornecedor,ean,gtin
"AUAC011","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC012","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16626","8708.29.99","8708.29.99"
"AUAC013","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16531","8708.29.99","8708.29.99"
"AUAC014","carro","Cofap Amortecedor Tampa Porta Malas","12","92","19110","8708.29.99","8708.29.99"
"AUAC015","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16526","8708.29.99","8708.29.99"
"AUAC016","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16527","8708.29.99","8708.29.99"
"AUAC017","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16569","8708.29.99","8708.29.99"
"AUAC018","carro","Cofap Amortecedor Tampa Porta Malas","12","92","17991M","8708.29.99","8708.29.99"
"AUAC019","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16270","8708.29.99","8708.29.99"
"AUAC020","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16537","8708.29.99","8708.29.99"
"AUAC021","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16582","8708.29.99","8708.29.99"
"AUAC022","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16628","8708.29.99","8708.29.99"
"AUAC023","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16543","8708.29.99","8708.29.99"
"AUAC024","carro","Cofap Amortecedor Tampa Porta Malas","12","92","17993M","8708.29.99","8708.29.99"
"AUAC025","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16250","8708.29.99","8708.29.99"
"AUAC026","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16246","8708.29.99","8708.29.99"
"AUAC027","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16592","8708.29.99","8708.29.99"
"AUAC028","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16538","8708.29.99","8708.29.99"
"AUAC029","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16584","8708.29.99","8708.29.99"
"AUAC030","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC031","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16293","8708.29.99","8708.29.99"
"AUAC032","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16015","8708.29.99","8708.29.99"
"AUAC033","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16620","8708.29.99","8708.29.99"
"AUAC034","carro","Cofap Amortecedor Tampa Porta Malas","12","92","19095","8708.29.99","8708.29.99"
"AUAC035","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC036","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16001","8708.29.99","8708.29.99"
"AUAC037","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC038","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC039","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16532","8708.29.99","8708.29.99"
"AUAC040","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16042","8708.29.99","8708.29.99"
"AUAC041","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16266","8708.29.99","8708.29.99"
"AUAC042","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16515","8708.29.99","8708.29.99"
"AUAC043","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16282","8708.29.99","8708.29.99"
"AUAC044","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16516","8708.29.99","8708.29.99"
"AUAC045","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16627","8708.29.99","8708.29.99"
"AUAC046","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16546","8708.29.99","8708.29.99"
"AUAC047","carro","Cofap Amortecedor Tampa Porta Malas","12","92","1656","8708.29.99","8708.29.99"
"AUAC048","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16594","8708.29.99","8708.29.99"
"AUAC049","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16519","8708.29.99","8708.29.99"
"AUAC050","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16564","8708.29.99","8708.29.99"
"AUAC051","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16231","8708.29.99","8708.29.99"
"AUAC052","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC053","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC054","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16629","8708.29.99","8708.29.99"
"AUAC055","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16535","8708.29.99","8708.29.99"
"AUAC056","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC057","carro","Cofap Amortecedor","12","122","GP32691","8708.80.00","8708.80.00"
"AUAC058","carro","Cofap Amortecedor","12","122","GP32477","8708.80.00","8708.80.00"
"AUAC059","carro","Cofap Amortecedor","12","122","GP30316","8708.80.00","8708.80.00"
"AUAC060","carro","Cofap Amortecedor","12","122","GL13685","8708.80.00","8708.80.00"
"AUAC061","carro","Cofap Amortecedor","12","122","GP32276","8708.80.00","8708.80.00"
"AUAC062","carro","Cofap Amortecedor","12","122","GP52948M","8708.80.00","8708.80.00"
"AUAC063","carro","Cofap Amortecedor","12","122","GP30346M","8708.80.00","8708.80.00"
"AUAC064","carro","Cofap Amortecedor","12","122","GP35936M","8708.80.00","8708.80.00"
"AUAC065","carro","Cofap Amortecedor","12","122","GP30110","8708.80.00","8708.80.00"
"AUAC066","carro","Cofap Amortecedor","12","122","MP30088","8708.80.00","8708.80.00"
"AUAC067","carro","Cofap Amortecedor","12","122","GP30112","8708.80.00","8708.80.00"
"AUAC068","carro","Cofap Amortecedor","12","122","MP27559","8708.80.00","8708.80.00"
"AUAC069","carro","Cofap Amortecedor","12","122","GP35943M","8708.80.00","8708.80.00"
"AUAC070","carro","Cofap Amortecedor","12","122","GP32476","8708.80.00","8708.80.00"
"AUAC071","carro","Cofap Amortecedor","12","122","GP32986","8708.80.00","8708.80.00"
"AUAC072","carro","Cofap Amortecedor","12","122","GP32913PS","8708.80.00","8708.80.00"
"AUAC073","carro","Cofap Amortecedor","12","122","GP32867","8708.80.00","8708.80.00"
"AUAC074","carro","Cofap Amortecedor","12","122","GB48003M","8708.80.00","8708.80.00"
"AUAC075","carro","Cofap Amortecedor","12","122","GP30314","8708.80.00","8708.80.00"
"AUAC076","carro","Cofap Amortecedor","12","122","GP30373","8708.80.00","8708.80.00"
"AUAC077","carro","Cofap Amortecedor","12","122","GP30365","8708.80.00","8708.80.00"
"AUAC078","carro","Cofap Amortecedor","12","122","GP32348","8708.80.00","8708.80.00"
"AUAC079","carro","Cofap Amortecedor","12","122","GP30126","8708.80.00","8708.80.00"
"AUAC080","carro","Cofap Amortecedor","12","122","GP30352PS","8708.80.00","8708.80.00"
"AUAC081","carro","Cofap Amortecedor","12","122","GP30130","8708.80.00","8708.80.00"
"AUAC082","carro","Cofap Amortecedor","12","122","G13683","8708.80.00","8708.80.00"
"AUAC083","carro","Cofap Amortecedor","12","122","GP30318","8708.80.00","8708.80.00"
"AUAC084","carro","Cofap Amortecedor","12","122","32208","8708.80.00","8708.80.00"
"AUAC085","carro","Cofap Amortecedor","12","122","GP32801","8708.80.00","8708.80.00"
"AUAC086","carro","Cofap Amortecedor","12","122","GP30120","8708.80.00","8708.80.00"
"AUAC087","carro","Cofap Amortecedor","12","122","MP27538","8708.80.00","8708.80.00"
"AUAC088","carro","Cofap Amortecedor","12","122","GL13081","8708.80.00","8708.80.00"
"AUAC089","carro","Cofap Amortecedor","12","122","GB27395","8708.80.00","8708.80.00"
"AUAC090","carro","Cofap Amortecedor","12","122","B47061","8708.80.00","8708.80.00"
"AUAC091","carro","Cofap Amortecedor","12","122","GB47061","8708.80.00","8708.80.00"
"AUAC092","carro","Cofap Amortecedor","12","122","GB29945M","8708.80.00","8708.80.00"
"AUAC093","carro","Cofap Amortecedor","12","122","MP27560","8708.80.00","8708.80.00"
"AUAC094","carro","Cofap Amortecedor","12","122","GB27471","8708.80.00","8708.80.00"
"AUAC095","carro","Cofap Amortecedor","12","122","GB47778","8708.80.00","8708.80.00"
"AUAC096","carro","Cofap Amortecedor","12","122","GB27320","8708.80.00","8708.80.00"
"AUAC097","carro","Cofap Amortecedor","12","122","B47097","8708.80.00","8708.80.00"
"AUAC098","carro","Cofap Amortecedor","12","122","GB48167","8708.80.00","8708.80.00"
"AUAC099","carro","Cofap Amortecedor","12","122","B47099","8708.80.00","8708.80.00"
"AUAC100","carro","Cofap Amortecedor","12","122","GB1119","8708.80.00","8708.80.00"
"AUAC101","carro","Cofap Amortecedor","12","122","GL27234","8708.80.00","8708.80.00"
"AUAC102","carro","Cofap Amortecedor","12","122","GL12380","8708.80.00","8708.80.00"
"AUAC103","carro","Cofap Amortecedor","12","122","MP27539","8708.80.00","8708.80.00"
"AUAC104","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16249","8708.29.99","8708.29.99"
"AUAC105","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16248","8708.29.99","8708.29.99"
"AUAC106","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16004","8708.29.99","8708.29.99"
"AUAC107","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16271","8708.29.99","8708.29.99"
"AUAC108","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC109","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16121","8708.29.99","8708.29.99"
"AUAC110","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC111","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC112","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC113","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16512","8708.29.99","8708.29.99"
"AUAC114","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC115","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16061","8708.29.99","8708.29.99"
"AUAC116","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16062","8708.29.99","8708.29.99"
"AUAC117","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16059","8708.29.99","8708.29.99"
"AUAC118","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16058","8708.29.99","8708.29.99"
"AUAC119","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16060","8708.29.99","8708.29.99"
"AUAC120","carro","Cofap Amortecedor Tampa Porta Malas","12","92","17992M","8708.29.99","8708.29.99"
"AUAC121","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16280","8708.29.99","8708.29.99"
"AUAC122","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC123","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16279","8708.29.99","8708.29.99"
"AUAC124","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC125","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16265","8708.29.99","8708.29.99"
"AUAC126","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16264","8708.29.99","8708.29.99"
"AUAC127","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC128","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16159","8708.29.99","8708.29.99"
"AUAC129","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16138","8708.29.99","8708.29.99"
"AUAC130","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16030","8708.29.99","8708.29.99"
"AUAC131","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC132","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC133","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16533","8708.29.99","8708.29.99"
"AUAC134","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16135","8708.29.99","8708.29.99"
"AUAC135","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16542","8708.29.99","8708.29.99"
"AUAC136","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16003","8708.29.99","8708.29.99"
"AUAC137","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16294","8708.29.99","8708.29.99"
"AUAC138","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC139","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16568","8708.29.99","8708.29.99"
"AUAC140","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC141","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16571","8708.29.99","8708.29.99"
"AUAC142","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC143","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16006","8708.29.99","8708.29.99"
"AUAC144","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16573","8708.29.99","8708.29.99"
"AUAC145","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16283","8708.29.99","8708.29.99"
"AUAC146","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC147","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16540","8708.29.99","8708.29.99"
"AUAC148","carro","Cofap Amortecedor Tampa Porta Malas","12","92","17994M","8708.29.99","8708.29.99"
"AUAC149","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16521","8708.29.99","8708.29.99"
"AUAC150","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16010","8708.29.99","8708.29.99"
"AUAC151","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16581","8708.29.99","8708.29.99"
"AUAC152","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC153","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16486","8708.29.99","8708.29.99"
"AUAC154","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16494","8708.29.99","8708.29.99"
"AUAC155","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16487","8708.29.99","8708.29.99"
"AUAC156","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC157","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC158","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC159","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC160","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC161","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC162","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC163","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC164","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC165","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC166","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC167","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC168","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC169","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC170","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC171","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC172","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC173","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC174","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16514","8708.29.99","8708.29.99"
"AUAC175","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC176","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC177","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC178","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC179","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16476","8708.29.99","8708.29.99"
"AUAC180","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC181","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16491","8708.29.99","8708.29.99"
"AUAC182","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16495","8708.29.99","8708.29.99"
"AUAC183","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC184","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC185","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC186","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC187","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC188","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC189","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC190","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC191","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC192","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC193","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC194","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC195","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC196","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16482","8708.29.99","8708.29.99"
"AUAC197","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16473","8708.29.99","8708.29.99"
"AUAC198","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC199","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC200","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16437","8708.29.99","8708.29.99"
"AUAC201","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC202","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC203","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC204","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC205","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC206","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC207","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC208","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC209","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC210","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC211","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC212","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC213","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC214","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC215","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC216","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC217","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC218","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC219","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC220","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC221","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC222","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC223","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC224","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC225","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC226","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC227","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC228","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC229","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC230","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC231","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC232","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC233","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC234","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC235","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC236","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC237","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC238","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC239","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC240","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC241","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC242","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC243","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC244","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC245","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC246","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.80.00","8708.80.00"
"AUAC247","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC248","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC249","carro","Cofap Corpo de Borboleta","12","101","280750061","8409.91.40","8409.91.40"
"AUAC250","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC251","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16298","8708.29.99","8708.29.99"
"AUAC252","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC253","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC254","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC255","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC256","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC257","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC258","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC259","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC260","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16364","8708.29.99","8708.29.99"
"AUAC261","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC262","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16475","8708.29.99","8708.29.99"
"AUAC263","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC264","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC265","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16474","8708.29.99","8708.29.99"
"AUAC266","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC267","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC268","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC269","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16356","8708.29.99","8708.29.99"
"AUAC270","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16421","8708.29.99","8708.29.99"
"AUAC271","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC272","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC273","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC274","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC275","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC276","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16493","8708.29.99","8708.29.99"
"AUAC277","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC278","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16355","8708.29.99","8708.29.99"
"AUAC279","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC280","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16498","8708.29.99","8708.29.99"
"AUAC281","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC282","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC283","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC284","carro","Cofap Amortecedor Tampa Porta Malas","12","92","16323","8708.29.99","8708.29.99"
"AUAC285","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC286","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC287","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC288","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAC289","carro","Cofap Nenhum","12","1","SKU LIVRE","8708.29.99","8708.29.99"
"AUAL001","carro","Luzian Abafador","3","76","LA01","8708.92.00","8708.92.00"
"AUAL002","carro","Luzian Abafador","3","76","LA03","8708.92.00","8708.92.00"
"AUAL003","carro","Luzian Abafador","3","76","LA04","8708.92.00","8708.92.00"
"AUAL004","carro","Luzian Abafador","3","76","LA06","8708.92.00","8708.92.00"
"AUAL005","carro","Luzian Abafador","3","76","LA07","8708.92.00","8708.92.00"
